Date,Price,Open,High,Low,Change %
2014-07-09,483.925,481.75,485.285,480.77,-0.29%
2014-07-10,485.505,481.01,485.595,480.91,0.33%
2014-07-11,484.79,481.97,485.14,481.44,-0.15%
2014-07-14,484.95,481.51,485.06,481.26,0.03%
2014-07-15,486.39,481.61,486.67,481.33,0.30%
2014-07-16,487.92,483.35,488.18,483.21,0.31%
2014-07-17,487.92,484.89,488.32,484.42,0.00%
2014-07-18,487.39,484.89,488.75,484.53,-0.11%
2014-07-21,488.03,485.1,488.46,484.78,0.13%
2014-07-22,489.285,485.0,489.635,484.85,0.26%
2014-07-23,490.16,487.05,490.48,486.76,0.18%
2014-07-24,490.19,487.12,490.41,486.4,0.01%
2014-07-25,491.35,487.08,491.72,487.01,0.24%
2014-07-28,491.06,488.17,491.35,487.88,-0.06%
2014-07-29,492.12,488.06,492.34,487.88,0.22%
2014-07-30,492.63,489.12,493.77,488.86,0.10%
2014-07-31,492.85,489.63,493.36,489.45,0.04%
2014-08-01,491.39,489.89,493.07,487.92,-0.30%
2014-08-04,491.68,488.57,492.26,488.46,0.06%
2014-08-05,493.36,488.72,494.06,488.61,0.34%
2014-08-06,493.07,490.36,495.02,490.0,-0.06%
2014-08-07,493.88,490.11,494.69,489.7,0.16%
2014-08-08,492.08,490.77,494.06,488.35,-0.36%
2014-08-11,492.72,489.78,492.79,489.67,0.13%
2014-08-12,493.23,490.58,494.41,490.51,0.10%
2014-08-13,493.69,491.13,494.54,488.97,0.09%
2014-08-14,493.73,490.77,494.06,489.23,0.01%
2014-08-15,493.455,490.69,494.495,489.12,-0.06%
2014-08-18,493.84,490.11,494.28,489.63,0.08%
2014-08-19,495.42,490.84,495.76,490.69,0.32%
2014-08-20,497.58,492.42,497.8,492.28,0.44%
2014-08-21,496.83,494.61,497.88,493.57,-0.15%
2014-08-22,498.36,493.87,499.22,493.39,0.31%
2014-08-25,500.13,497.05,500.28,496.64,0.36%
2014-08-26,501.14,497.2,501.3,496.49,0.20%
2014-08-27,500.16,498.07,501.18,496.56,-0.20%
2014-08-28,500.58,497.09,501.37,496.19,0.08%
2014-08-29,502.43,497.54,502.47,497.09,0.37%
2014-09-01,502.62,499.59,502.66,498.9,0.04%
2014-09-02,502.2,499.62,502.89,499.4,-0.08%
2014-09-03,501.75,499.43,502.7,498.41,-0.09%
2014-09-04,509.54,498.75,510.25,498.6,1.55%
2014-09-05,509.22,506.69,510.12,505.28,-0.06%
2014-09-08,510.8,506.45,511.39,506.45,0.31%
2014-09-09,511.455,508.65,513.085,507.51,0.13%
2014-09-10,510.94,507.12,511.57,506.02,-0.10%
2014-09-11,510.225,507.82,511.155,506.37,-0.14%
2014-09-12,509.3,507.39,511.06,506.02,-0.18%
2014-09-15,510.225,506.34,511.035,506.26,0.18%
2014-09-16,508.4,507.39,510.39,505.4,-0.36%
2014-09-17,509.095,506.37,509.805,505.36,0.14%
2014-09-18,510.945,509.2,513.145,507.35,0.36%
2014-09-19,513.81,508.73,514.11,508.34,0.56%
2014-09-22,514.0,510.95,514.0,510.91,0.04%
2014-09-23,513.23,510.55,513.59,508.41,-0.15%
2014-09-24,515.85,510.75,516.48,509.84,0.51%
2014-09-25,515.85,512.8,515.85,512.8,0.00%
2014-09-26,519.49,514.44,519.86,514.4,0.71%
2014-09-29,519.625,516.95,520.695,515.89,0.03%
2014-09-30,519.455,516.46,519.455,516.46,-0.03%
2014-10-01,522.56,521.18,523.72,518.99,0.60%
2014-10-02,519.86,518.83,522.32,516.99,-0.52%
2014-10-03,526.8,518.58,527.31,518.38,1.33%
2014-10-06,524.51,523.51,526.51,520.77,-0.43%
2014-10-07,522.325,519.94,524.325,518.13,-0.42%
2014-10-08,520.8,518.38,521.45,516.83,-0.29%
2014-10-09,519.57,513.63,520.47,513.35,-0.24%
2014-10-10,522.32,517.48,523.35,517.48,0.53%
2014-10-13,517.36,516.99,520.89,514.31,-0.95%
2014-10-14,521.08,514.31,521.96,514.07,0.72%
2014-10-15,513.91,518.67,521.95,510.63,-1.38%
2014-10-16,514.95,510.95,518.65,510.83,0.20%
2014-10-17,516.875,511.99,517.765,510.99,0.37%
2014-10-20,515.39,513.91,517.36,511.75,-0.29%
2014-10-21,518.77,512.35,518.89,511.55,0.66%
2014-10-22,521.58,515.77,522.04,515.49,0.54%
2014-10-23,521.67,518.3,522.36,517.4,0.02%
2014-10-24,521.34,518.79,522.61,516.62,-0.06%
2014-10-27,519.5,517.15,520.97,515.57,-0.35%
2014-10-28,518.04,516.46,520.07,514.31,-0.28%
2014-10-29,518.16,515.08,518.45,513.63,0.02%
2014-10-30,523.02,520.81,525.55,519.24,0.94%
2014-10-31,526.5,520.02,528.81,519.78,0.67%
2014-11-03,528.52,524.6,528.94,524.3,0.38%
2014-11-04,525.8,525.48,528.52,521.51,-0.51%
2014-11-05,528.27,522.8,529.53,522.05,0.47%
2014-11-06,527.18,525.31,528.86,523.34,-0.21%
2014-11-07,529.88,528.49,533.21,527.17,0.51%
2014-11-10,531.06,525.94,531.15,524.35,0.22%
2014-11-11,528.78,528.1,532.25,524.77,-0.43%
2014-11-12,530.34,525.73,530.47,524.98,0.30%
2014-11-13,528.69,526.41,529.75,524.98,-0.31%
2014-11-14,528.23,525.69,531.32,525.23,-0.09%
2014-11-17,529.83,525.23,529.96,525.1,0.30%
2014-11-18,526.26,526.83,530.08,522.88,-0.67%
2014-11-19,522.905,523.18,524.155,521.72,-0.64%
2014-11-20,522.76,523.09,524.51,521.64,-0.03%
2014-11-21,529.315,522.88,530.175,522.47,1.25%
2014-11-24,532.0,529.08,535.11,527.0,0.51%
2014-11-25,529.925,528.1,532.375,525.31,-0.39%
2014-11-26,527.9,525.56,530.23,523.47,-0.38%
2014-11-27,528.73,525.35,529.15,524.01,0.16%
2014-11-28,530.3,525.35,530.55,525.14,0.30%
2014-12-01,528.1,525.35,530.3,524.43,-0.41%
2014-12-02,529.895,525.35,529.895,525.35,0.34%
2014-12-03,535.485,530.19,536.275,530.11,1.05%
2014-12-04,531.475,532.47,536.655,526.62,-0.75%
2014-12-05,533.755,530.97,533.885,529.81,0.43%
2014-12-08,536.775,534.38,538.355,533.21,0.57%
2014-12-09,532.25,530.88,534.18,526.92,-0.84%
2014-12-10,530.81,529.25,533.41,527.47,-0.27%
2014-12-11,532.46,527.38,532.9,526.11,0.31%
2014-12-12,528.8,527.25,530.46,525.31,-0.69%
2014-12-15,529.475,526.24,530.485,525.73,0.13%
2014-12-16,528.23,526.49,529.49,523.3,-0.24%
2014-12-17,531.5,526.58,532.84,525.69,0.62%
2014-12-18,537.005,531.79,537.285,531.79,1.04%
2014-12-19,539.275,534.04,539.685,533.13,0.42%
2014-12-22,538.26,535.43,538.43,534.43,-0.19%
2014-12-23,541.375,535.91,542.295,535.56,0.58%
2014-12-24,540.3,538.07,541.34,536.7,-0.20%
2014-12-25,539.44,536.44,539.44,536.44,-0.16%
2014-12-26,541.95,536.44,542.04,536.44,0.47%
2014-12-29,541.55,538.33,542.1,536.75,-0.07%
2014-12-30,541.85,538.0,543.08,538.0,0.06%
2014-12-31,541.75,538.5,542.0,538.25,-0.02%
2015-01-01,541.75,538.25,541.75,538.25,0.00%
2015-01-02,548.35,545.13,549.28,545.04,1.22%
2015-01-05,552.89,548.55,554.28,548.37,0.83%
2015-01-06,555.0,549.47,556.92,548.78,0.38%
2015-01-07,557.55,552.57,558.47,552.52,0.46%
2015-01-08,558.5,555.0,561.57,554.96,0.17%
2015-01-09,553.945,555.38,557.525,553.83,-0.82%
2015-01-12,554.135,555.99,556.535,553.69,0.03%
2015-01-13,559.6,554.06,560.12,553.97,0.99%
2015-01-14,556.91,556.23,558.57,553.74,-0.48%
2015-01-15,565.065,556.79,567.115,556.75,1.46%
2015-01-16,569.5,564.36,571.43,563.54,0.78%
2015-01-19,567.41,567.04,570.14,563.49,-0.37%
2015-01-20,570.53,565.04,570.92,564.8,0.55%
2015-01-21,567.9,567.98,571.42,561.85,-0.46%
2015-01-22,577.24,564.85,577.9,563.59,1.64%
2015-01-23,577.24,574.24,577.24,574.24,0.00%
2015-01-26,568.52,566.02,568.52,566.02,-1.51%
2015-01-27,584.5,566.02,586.95,566.02,2.81%
2015-01-28,581.14,577.38,582.52,576.26,-0.57%
2015-01-29,583.34,579.77,583.6,579.72,0.38%
2015-01-30,583.56,579.57,584.02,577.22,0.04%
2015-02-02,580.79,579.36,582.89,577.33,-0.47%
2015-02-03,573.79,578.29,582.22,570.65,-1.21%
2015-02-04,579.52,571.24,579.57,571.14,1.00%
2015-02-05,574.84,574.24,578.0,572.34,-0.81%
2015-02-06,581.92,572.09,582.33,571.74,1.23%
2015-02-09,581.66,578.14,584.54,577.63,-0.04%
2015-02-10,581.86,579.06,584.33,578.55,0.03%
2015-02-11,581.15,579.36,583.97,578.09,-0.12%
2015-02-12,577.7,578.6,582.74,574.19,-0.59%
2015-02-13,575.35,575.15,576.51,573.49,-0.41%
2015-02-16,579.06,574.54,579.67,574.24,0.64%
2015-02-17,578.7,577.07,580.07,573.74,-0.06%
2015-02-18,581.0,576.01,581.25,574.75,0.40%
2015-02-19,578.75,573.34,581.23,572.89,-0.39%
2015-02-20,580.27,579.11,584.42,576.77,0.26%
2015-02-23,581.0,577.48,583.55,577.17,0.13%
2015-02-24,578.19,579.11,580.59,577.48,-0.48%
2015-02-25,580.75,576.97,582.1,576.26,0.44%
2015-02-26,585.885,578.04,585.885,576.36,0.88%
2015-02-27,588.5,584.94,590.43,583.44,0.45%
2015-03-02,589.0,586.36,589.93,583.49,0.08%
2015-03-03,588.5,586.36,591.49,585.0,-0.08%
2015-03-04,595.5,589.31,596.38,588.57,1.19%
2015-03-05,598.625,592.25,598.625,590.63,0.52%
2015-03-06,600.47,598.28,601.45,596.98,0.31%
2015-03-09,600.47,597.47,600.47,597.47,0.00%
2015-03-10,600.47,597.47,600.47,597.47,0.00%
2015-03-11,616.0,612.5,616.0,612.5,2.59%
2015-03-12,616.0,612.0,616.0,612.0,0.00%
2015-03-13,616.0,612.0,616.0,612.0,0.00%
2015-03-16,616.0,612.0,616.0,612.0,0.00%
2015-03-17,622.18,619.29,623.35,616.33,1.00%
2015-03-18,617.61,617.95,621.91,614.88,-0.73%
2015-03-19,616.56,615.92,617.84,612.47,-0.17%
2015-03-20,606.68,608.83,611.5,603.79,-1.60%
2015-03-23,607.25,604.0,608.0,603.5,0.09%
2015-03-24,607.25,603.5,607.25,603.5,0.00%
2015-03-25,607.25,603.5,607.25,603.5,0.00%
2015-03-26,607.25,603.5,607.25,603.5,0.00%
2015-03-27,604.35,604.74,608.01,601.02,-0.48%
2015-03-30,609.41,605.24,609.47,603.85,0.84%
2015-03-31,609.5,606.0,609.5,606.0,0.01%
2015-04-01,611.5,608.78,615.06,607.42,0.33%
2015-04-02,606.5,603.07,606.5,601.69,-0.82%
2015-04-03,599.87,602.79,606.57,595.73,-1.09%
2015-04-06,602.5,599.0,602.5,599.0,0.44%
2015-04-07,609.53,599.7,610.09,599.49,1.17%
2015-04-08,608.96,606.53,609.92,602.46,-0.09%
2015-04-09,617.5,608.38,618.21,607.93,1.40%
2015-04-10,621.0,617.14,624.53,616.0,0.57%
2015-04-13,620.435,621.17,623.555,618.54,-0.09%
2015-04-14,623.55,620.41,624.85,620.0,0.50%
2015-04-15,621.0,616.27,623.35,614.48,-0.41%
2015-04-16,614.0,616.56,620.31,609.85,-1.13%
2015-04-17,606.945,608.55,608.865,606.86,-1.15%
2015-04-20,611.9,608.33,614.63,607.59,0.82%
2015-04-21,615.0,609.0,617.45,609.0,0.51%
2015-04-22,614.0,609.68,615.53,607.26,-0.16%
2015-04-23,609.92,611.1,614.4,606.13,-0.66%
2015-04-24,605.5,605.69,609.53,602.9,-0.72%
2015-04-27,604.41,603.79,608.63,601.35,-0.18%
2015-04-28,601.5,602.51,607.23,596.87,-0.48%
2015-04-29,589.96,595.73,598.39,586.83,-1.92%
2015-04-30,588.18,588.09,592.44,583.07,-0.30%
2015-05-01,586.98,582.92,587.65,581.21,-0.20%
2015-05-04,591.07,588.57,592.18,586.15,0.70%
2015-05-05,590.0,590.63,595.7,585.21,-0.18%
2015-05-06,583.5,580.0,583.5,580.0,-1.10%
2015-05-07,584.8,576.56,586.14,576.16,0.22%
2015-05-08,587.71,582.24,589.22,581.32,0.50%
2015-05-11,587.71,585.21,587.71,585.21,0.00%
2015-05-12,585.68,585.94,588.44,581.57,-0.35%
2015-05-13,579.0,583.44,588.41,576.0,-1.14%
2015-05-14,577.2,575.1,580.64,573.09,-0.31%
2015-05-15,575.34,574.85,581.71,571.99,-0.32%
2015-05-18,582.68,575.25,583.04,574.14,1.28%
2015-05-19,591.49,586.09,592.39,584.84,1.51%
2015-05-20,594.5,591.49,594.73,588.51,0.51%
2015-05-21,592.0,589.47,593.69,586.62,-0.42%
2015-05-22,598.12,588.99,598.66,585.31,1.03%
2015-05-25,599.97,596.49,600.95,596.43,0.31%
2015-05-26,605.01,602.29,606.01,599.65,0.84%
2015-05-27,605.4,602.74,608.8,601.46,0.06%
2015-05-28,602.04,600.03,605.73,599.1,-0.56%
2015-05-29,599.75,598.17,601.27,596.16,-0.38%
2015-06-01,602.64,601.74,605.07,597.41,0.48%
2015-06-02,591.0,597.14,603.21,586.36,-1.93%
2015-06-03,585.73,588.99,594.63,581.37,-0.89%
2015-06-04,583.5,577.73,587.25,577.07,-0.38%
2015-06-05,594.0,583.38,596.68,581.47,1.80%
2015-06-08,586.0,587.88,594.15,582.0,-1.35%
2015-06-09,585.5,581.42,588.44,579.93,-0.09%
2015-06-10,582.89,581.0,584.85,577.99,-0.45%
2015-06-11,586.35,581.63,588.91,581.32,0.59%
2015-06-12,584.59,583.96,590.64,580.8,-0.30%
2015-06-15,584.38,583.59,587.86,581.21,-0.04%
2015-06-16,586.0,580.9,588.41,580.18,0.28%
2015-06-17,586.0,582.04,587.27,580.85,0.00%
2015-06-18,580.08,576.16,580.23,573.69,-1.01%
2015-06-19,580.23,579.06,583.25,577.0,0.03%
2015-06-22,579.5,577.68,582.28,574.95,-0.13%
2015-06-23,588.33,582.3,591.54,582.3,1.52%
2015-06-24,589.01,585.0,589.87,584.63,0.12%
2015-06-25,587.81,585.68,590.54,584.68,-0.20%
2015-06-26,590.54,585.41,591.87,584.58,0.46%
2015-06-29,586.09,590.69,594.2,582.24,-0.75%
2015-06-30,591.33,583.7,592.34,583.28,0.89%
2015-07-01,591.25,588.67,591.3,588.25,-0.01%
2015-07-02,594.2,591.11,595.86,590.37,0.50%
2015-07-03,593.5,591.75,594.41,589.94,-0.12%
2015-07-06,595.0,592.5,599.16,591.81,0.25%
2015-07-07,601.38,598.45,603.65,597.74,1.07%
2015-07-08,593.035,593.95,596.215,591.33,-1.39%
2015-07-09,599.26,593.0,599.43,592.5,1.05%
2015-07-10,590.75,591.33,594.09,584.94,-1.42%
2015-07-13,598.66,588.99,598.99,588.99,1.34%
2015-07-14,598.23,596.05,599.26,595.35,-0.07%
2015-07-15,601.77,595.51,602.37,594.38,0.59%
2015-07-16,605.73,599.87,606.79,599.6,0.66%
2015-07-17,607.455,603.11,607.575,601.35,0.28%
2015-07-20,607.0,604.96,608.8,603.35,-0.07%
2015-07-21,599.785,605.85,606.335,598.17,-1.19%
2015-07-22,605.68,599.0,606.2,598.77,0.98%
2015-07-23,599.745,602.88,606.195,595.3,-0.98%
2015-07-24,600.29,599.7,602.48,596.65,0.09%
2015-07-27,595.0,592.45,598.47,589.47,-0.88%
2015-07-28,596.02,592.61,597.49,592.23,0.17%
2015-07-29,596.72,592.82,598.23,592.34,0.12%
2015-07-30,606.0,594.0,606.24,594.0,1.56%
2015-07-31,598.39,600.25,605.08,591.49,-1.26%
2015-08-03,601.11,597.25,602.1,596.92,0.45%
2015-08-04,603.16,598.01,603.66,596.87,0.34%
2015-08-05,607.5,599.0,607.73,599.0,0.72%
2015-08-06,605.5,601.69,607.57,600.42,-0.33%
2015-08-07,603.575,600.0,608.695,597.63,-0.32%
2015-08-10,597.365,597.52,603.035,594.54,-1.03%
2015-08-11,598.95,595.0,601.27,591.65,0.27%
2015-08-12,590.38,592.29,594.85,584.94,-1.43%
2015-08-13,594.5,589.31,597.53,588.3,0.70%
2015-08-14,592.81,588.99,593.61,586.25,-0.28%
2015-08-17,594.52,591.7,595.7,589.52,0.29%
2015-08-18,602.08,592.71,602.36,591.22,1.27%
2015-08-19,598.01,592.93,600.28,592.5,-0.68%
2015-08-20,590.73,589.78,595.54,584.53,-1.22%
2015-08-21,582.805,582.56,588.465,576.67,-1.34%
2015-08-24,569.54,570.84,573.96,560.31,-2.28%
2015-08-25,579.695,567.63,581.025,567.19,1.78%
2015-08-26,578.91,572.59,580.28,571.84,-0.14%
2015-08-27,586.4,579.42,588.02,579.26,1.29%
2015-08-28,588.28,583.84,590.49,581.06,0.32%
2015-08-31,587.08,584.27,589.22,583.33,-0.20%
2015-09-01,584.49,582.45,586.46,581.42,-0.44%
2015-09-02,586.25,582.35,587.08,580.75,0.30%
2015-09-03,597.58,584.37,598.59,583.33,1.93%
2015-09-04,597.0,588.72,598.17,587.78,-0.10%
2015-09-07,595.0,588.3,595.94,586.83,-0.34%
2015-09-08,591.67,586.67,592.89,585.73,-0.56%
2015-09-09,589.75,587.62,591.86,585.31,-0.32%
2015-09-10,583.66,586.98,589.49,580.8,-1.03%
2015-09-11,585.995,581.31,590.585,578.04,0.40%
2015-09-14,582.43,578.14,583.82,577.88,-0.61%
2015-09-15,584.33,579.93,585.16,578.96,0.33%
2015-09-16,588.5,582.4,592.39,579.52,0.71%
2015-09-17,587.58,580.6,588.22,578.5,-0.16%
2015-09-18,586.48,574.7,586.75,574.29,-0.19%
2015-09-21,594.61,579.88,595.25,578.9,1.39%
2015-09-22,597.82,587.09,598.04,585.21,0.54%
2015-09-23,596.52,588.99,599.33,586.15,-0.22%
2015-09-24,590.68,585.41,595.38,580.65,-0.98%
2015-09-25,595.0,589.41,599.68,585.0,0.73%
2015-09-28,592.66,587.2,597.06,583.38,-0.39%
2015-09-29,589.49,582.76,593.45,582.13,-0.53%
2015-09-30,589.49,584.63,590.43,583.75,0.00%
2015-10-01,588.59,586.99,591.54,585.15,-0.15%
2015-10-02,587.65,585.89,590.8,579.52,-0.16%
2015-10-05,588.59,583.54,589.64,580.96,0.16%
2015-10-06,584.64,586.41,589.75,581.57,-0.67%
2015-10-07,586.35,582.04,587.6,581.47,0.29%
2015-10-08,584.33,583.75,586.56,579.31,-0.34%
2015-10-09,580.08,581.63,584.74,576.11,-0.73%
2015-10-12,587.93,576.46,588.18,575.45,1.35%
2015-10-13,586.76,577.43,588.69,574.8,-0.20%
2015-10-14,582.29,576.31,587.11,570.79,-0.76%
2015-10-15,586.0,571.54,588.27,570.79,0.64%
2015-10-16,588.28,577.22,589.2,575.75,0.39%
2015-10-19,589.4,577.78,590.79,576.97,0.19%
2015-10-20,588.5,578.9,589.71,576.11,-0.15%
2015-10-21,581.15,577.53,581.3,577.27,-1.25%
2015-10-22,593.13,578.65,593.45,577.94,2.06%
2015-10-23,598.07,590.58,599.15,588.78,0.83%
2015-10-26,595.7,595.57,598.66,588.38,-0.40%
2015-10-27,596.39,593.2,597.26,592.07,0.12%
2015-10-28,603.14,593.47,604.02,591.22,1.13%
2015-10-29,608.95,600.69,612.13,597.08,0.96%
2015-10-30,605.8,600.0,610.5,592.39,-0.52%
2015-11-02,598.12,595.3,598.77,593.41,-1.27%
2015-11-03,600.73,595.67,602.37,594.7,0.44%
2015-11-04,606.23,598.12,607.4,598.12,0.92%
2015-11-05,613.07,603.9,616.02,601.91,1.13%
2015-11-06,613.2,602.51,615.09,602.13,0.02%
2015-11-09,621.0,604.06,623.44,603.61,1.27%
2015-11-10,623.95,609.57,624.92,609.57,0.48%
2015-11-11,613.2,611.96,615.2,610.08,-1.72%
2015-11-12,609.19,610.82,616.12,605.96,-0.65%
2015-11-13,614.8,606.64,614.8,606.53,0.92%
2015-11-16,624.17,610.7,624.98,610.36,1.52%
2015-11-17,618.89,613.67,619.64,613.27,-0.85%
2015-11-18,625.67,616.04,628.22,613.45,1.10%
2015-11-19,613.72,615.52,618.31,609.63,-1.91%
2015-11-20,626.65,611.27,626.89,610.65,2.11%
2015-11-23,627.06,616.96,629.74,615.52,0.07%
2015-11-24,626.65,616.5,627.7,614.48,-0.07%
2015-11-25,627.76,616.15,631.32,615.17,0.18%
2015-11-26,628.57,617.26,629.09,616.79,0.13%
2015-11-27,629.04,618.13,629.27,618.01,0.07%
2015-11-30,631.14,620.58,631.79,619.59,0.33%
2015-12-01,628.16,620.7,631.49,616.62,-0.47%
2015-12-02,630.97,617.0,631.55,616.85,0.45%
2015-12-03,611.74,620.11,632.73,599.38,-3.05%
2015-12-04,614.0,602.85,614.73,598.99,0.37%
2015-12-07,607.79,604.57,610.21,604.01,-1.01%
2015-12-08,604.63,605.29,608.35,601.74,-0.52%
2015-12-09,608.5,602.29,614.57,596.76,0.64%
2015-12-10,609.77,596.49,610.75,596.32,0.21%
2015-12-11,607.5,599.21,610.26,594.65,-0.37%
2015-12-14,599.1,598.17,601.88,593.68,-1.38%
2015-12-15,602.75,596.81,604.07,593.2,0.61%
2015-12-16,603.63,600.31,604.9,596.0,0.15%
2015-12-17,609.14,601.08,609.81,600.97,0.91%
2015-12-18,614.695,607.0,616.135,603.79,0.91%
2015-12-21,609.37,602.85,614.07,599.54,-0.87%
2015-12-22,607.35,599.87,610.63,597.08,-0.33%
2015-12-23,612.24,600.03,612.73,599.76,0.81%
2015-12-24,609.0,599.27,609.98,598.01,-0.53%
2015-12-25,609.0,599.0,609.0,599.0,0.00%
2015-12-28,607.0,598.17,608.45,596.6,-0.33%
2015-12-29,610.08,597.96,611.24,597.57,0.51%
2015-12-30,602.53,600.58,604.24,599.27,-1.24%
2015-12-31,613.9,600.09,614.9,599.76,1.89%
2016-01-01,613.9,603.4,613.9,603.4,0.00%
2016-01-04,617.04,599.87,617.88,599.16,0.51%
2016-01-05,614.335,607.54,615.275,606.24,-0.44%
2016-01-06,618.88,611.42,622.0,607.26,0.74%
2016-01-07,613.5,608.38,619.5,603.0,-0.87%
2016-01-08,611.41,604.0,614.85,600.75,-0.34%
2016-01-11,606.68,600.91,607.24,600.53,-0.77%
2016-01-12,606.68,604.18,608.8,601.69,0.00%
2016-01-13,605.68,604.18,609.7,602.51,-0.16%
2016-01-14,606.35,603.12,608.02,599.49,0.11%
2016-01-15,603.47,603.79,606.96,597.08,-0.47%
2016-01-18,604.85,600.97,606.01,600.97,0.23%
2016-01-19,612.3,602.29,614.62,601.19,1.23%
2016-01-20,612.0,598.99,612.35,597.63,-0.05%
2016-01-21,615.965,602.02,619.105,600.8,0.65%
2016-01-22,617.0,605.46,618.65,605.18,0.17%
2016-01-25,615.795,605.8,617.645,604.74,-0.20%
2016-01-26,614.725,603.85,616.525,603.68,-0.17%
2016-01-27,612.73,603.51,614.68,601.13,-0.32%
2016-01-28,608.95,602.9,614.39,597.79,-0.62%
2016-01-29,615.725,598.0,617.025,598.0,1.11%
2016-02-01,613.73,604.68,616.34,601.02,-0.32%
2016-02-02,603.3,601.46,604.79,599.49,-1.70%
2016-02-03,603.735,600.86,612.565,592.07,0.07%
2016-02-04,596.5,591.75,603.47,583.7,-1.20%
2016-02-05,599.755,585.21,601.295,584.42,0.55%
2016-02-08,588.65,588.93,594.31,584.89,-1.85%
2016-02-09,583.51,585.94,590.22,578.6,-0.87%
2016-02-10,583.71,580.96,590.33,579.98,0.03%
2016-02-11,581.86,581.01,584.43,576.56,-0.32%
