Date,Price,GHS_USD,USD_XOF,Station_Name,PRCP,TAVG_C,TMAX_C,TMIN_C
2020-10-30,2191.11,0.1716,,"WENCHI, GH",,28.88888888888889,,22.22222222222222
2020-10-30,2191.11,0.1716,,"AXIM, GH",0.0,27.77777777777778,30.555555555555557,24.444444444444443
2020-10-30,2191.11,0.1716,,"SEFWI BEKWAI, GH",,27.77777777777778,32.77777777777778,
2020-10-30,2191.11,0.1716,,"TAKORADI, GH",0.0,28.333333333333332,31.11111111111111,25.0
2020-10-30,2191.11,0.1716,,"KOFORIDUA, GH",0.02,27.22222222222222,32.22222222222222,
2020-10-30,2191.11,0.1716,,"SUNYANI, GH",,28.333333333333332,32.77777777777778,22.22222222222222
2020-11-02,2149.76,0.172,,"KOTOKA INTERNATIONAL, GH",,27.77777777777778,,
2020-11-02,2149.76,0.172,,"KUMASI, GH",,28.333333333333332,33.333333333333336,23.333333333333332
2020-11-02,2149.76,0.172,,"HO, GH",,27.22222222222222,33.333333333333336,23.333333333333332
2020-11-02,2149.76,0.172,,"WENCHI, GH",,27.22222222222222,31.666666666666668,23.333333333333332
2020-11-02,2149.76,0.172,,"AXIM, GH",,27.22222222222222,,
2020-11-02,2149.76,0.172,,"SEFWI BEKWAI, GH",,27.22222222222222,,24.444444444444443
2020-11-02,2149.76,0.172,,"TAKORADI, GH",0.39,28.88888888888889,,22.22222222222222
2020-11-02,2149.76,0.172,,"KOFORIDUA, GH",,26.666666666666668,,
2020-11-02,2149.76,0.172,,"SUNYANI, GH",,26.666666666666668,,23.333333333333332
2020-11-03,2189.4,0.1711,,"KOTOKA INTERNATIONAL, GH",0.59,27.77777777777778,32.22222222222222,25.0
2020-11-03,2189.4,0.1711,,"KUMASI, GH",,28.88888888888889,33.333333333333336,22.77777777777778
2020-11-03,2189.4,0.1711,,"WENCHI, GH",,27.77777777777778,33.333333333333336,22.22222222222222
2020-11-03,2189.4,0.1711,,"AXIM, GH",,27.22222222222222,31.11111111111111,23.333333333333332
2020-11-03,2189.4,0.1711,,"SEFWI BEKWAI, GH",,27.22222222222222,32.77777777777778,22.22222222222222
2020-11-03,2189.4,0.1711,,"TAKORADI, GH",0.55,28.333333333333332,,23.333333333333332
2020-11-03,2189.4,0.1711,,"KOFORIDUA, GH",,30.0,33.888888888888886,
2020-11-03,2189.4,0.1711,,"SUNYANI, GH",,29.444444444444443,32.77777777777778,
2020-11-04,2181.54,0.1714,,"KOTOKA INTERNATIONAL, GH",0.0,28.333333333333332,,
2020-11-04,2181.54,0.1714,,"KUMASI, GH",,30.0,34.44444444444444,23.333333333333332
2020-11-04,2181.54,0.1714,,"HO, GH",,28.333333333333332,33.333333333333336,24.444444444444443
2020-11-04,2181.54,0.1714,,"WENCHI, GH",,30.0,33.888888888888886,
2020-11-04,2181.54,0.1714,,"AXIM, GH",,28.333333333333332,31.11111111111111,
2020-11-04,2181.54,0.1714,,"SEFWI BEKWAI, GH",,28.333333333333332,33.333333333333336,23.88888888888889
2020-11-04,2181.54,0.1714,,"TAKORADI, GH",0.0,30.555555555555557,,
2020-11-04,2181.54,0.1714,,"AKIM ODA, GH",,29.444444444444443,,
2020-11-04,2181.54,0.1714,,"KOFORIDUA, GH",,28.333333333333332,33.888888888888886,
2020-11-04,2181.54,0.1714,,"SUNYANI, GH",,28.333333333333332,33.333333333333336,
2020-11-05,2206.03,0.1715,,"KOTOKA INTERNATIONAL, GH",,28.333333333333332,32.22222222222222,26.11111111111111
2020-11-05,2206.03,0.1715,,"KUMASI, GH",,30.0,33.333333333333336,22.77777777777778
2020-11-05,2206.03,0.1715,,"WENCHI, GH",,27.77777777777778,32.22222222222222,23.333333333333332
2020-11-05,2206.03,0.1715,,"AXIM, GH",,27.22222222222222,31.11111111111111,25.0
2020-11-05,2206.03,0.1715,,"SEFWI BEKWAI, GH",,27.77777777777778,,25.555555555555557
2020-11-05,2206.03,0.1715,,"TAKORADI, GH",,29.444444444444443,,25.555555555555557
2020-11-05,2206.03,0.1715,,"KOFORIDUA, GH",,27.22222222222222,,24.444444444444443
2020-11-05,2206.03,0.1715,,"SUNYANI, GH",,27.22222222222222,33.333333333333336,22.77777777777778
2020-11-06,2222.07,0.1716,,"KOTOKA INTERNATIONAL, GH",,28.333333333333332,32.22222222222222,26.11111111111111
2020-11-06,2222.07,0.1716,,"KUMASI, GH",,28.333333333333332,34.44444444444444,23.88888888888889
2020-11-06,2222.07,0.1716,,"HO, GH",,28.333333333333332,33.888888888888886,24.444444444444443
2020-11-06,2222.07,0.1716,,"WENCHI, GH",,30.0,34.44444444444444,23.333333333333332
2020-11-06,2222.07,0.1716,,"AXIM, GH",,26.666666666666668,31.11111111111111,
2020-11-06,2222.07,0.1716,,"SEFWI BEKWAI, GH",0.2,27.22222222222222,32.77777777777778,24.444444444444443
2020-11-06,2222.07,0.1716,,"TAKORADI, GH",,28.333333333333332,31.666666666666668,
2020-11-06,2222.07,0.1716,,"AKIM ODA, GH",0.12,26.666666666666668,32.22222222222222,24.444444444444443
2020-11-06,2222.07,0.1716,,"KOFORIDUA, GH",,28.333333333333332,32.22222222222222,25.555555555555557
2020-11-06,2222.07,0.1716,,"SUNYANI, GH",,27.77777777777778,33.333333333333336,22.22222222222222
2020-11-09,2261.5,0.1715,,"KOTOKA INTERNATIONAL, GH",0.0,28.333333333333332,32.22222222222222,25.0
2020-11-09,2261.5,0.1715,,"KUMASI, GH",0.35,26.666666666666668,32.77777777777778,23.88888888888889
2020-11-09,2261.5,0.1715,,"HO, GH",0.0,26.11111111111111,32.22222222222222,22.77777777777778
2020-11-09,2261.5,0.1715,,"WENCHI, GH",,27.77777777777778,32.22222222222222,23.333333333333332
2020-11-09,2261.5,0.1715,,"AXIM, GH",0.35,27.22222222222222,30.555555555555557,23.333333333333332
2020-11-09,2261.5,0.1715,,"SEFWI BEKWAI, GH",0.04,27.77777777777778,,23.88888888888889
2020-11-09,2261.5,0.1715,,"TAKORADI, GH",0.12,28.88888888888889,31.666666666666668,
2020-11-09,2261.5,0.1715,,"AKIM ODA, GH",,26.11111111111111,,22.22222222222222
2020-11-09,2261.5,0.1715,,"KOFORIDUA, GH",0.0,26.11111111111111,31.666666666666668,23.333333333333332
2020-11-09,2261.5,0.1715,,"SUNYANI, GH",0.08,26.666666666666668,32.77777777777778,21.666666666666668
2020-11-10,2241.99,0.1719,,"KOTOKA INTERNATIONAL, GH",,28.333333333333332,32.22222222222222,
2020-11-10,2241.99,0.1719,,"KUMASI, GH",0.0,29.444444444444443,33.888888888888886,22.77777777777778
2020-11-10,2241.99,0.1719,,"WENCHI, GH",,29.444444444444443,33.333333333333336,22.22222222222222
2020-11-10,2241.99,0.1719,,"AXIM, GH",0.04,27.77777777777778,31.11111111111111,24.444444444444443
2020-11-10,2241.99,0.1719,,"SEFWI BEKWAI, GH",0.0,26.666666666666668,,23.88888888888889
2020-11-10,2241.99,0.1719,,"TAKORADI, GH",0.2,28.333333333333332,31.11111111111111,25.0
2020-11-10,2241.99,0.1719,,"AKIM ODA, GH",0.08,27.22222222222222,32.22222222222222,23.333333333333332
2020-11-10,2241.99,0.1719,,"KOFORIDUA, GH",,27.22222222222222,33.333333333333336,23.333333333333332
2020-11-10,2241.99,0.1719,,"SUNYANI, GH",0.04,27.22222222222222,32.22222222222222,21.666666666666668
2020-11-11,2240.06,0.1715,,"KOTOKA INTERNATIONAL, GH",,28.333333333333332,,25.555555555555557
2020-11-11,2240.06,0.1715,,"KUMASI, GH",,28.333333333333332,,23.88888888888889
2020-11-11,2240.06,0.1715,,"HO, GH",,27.77777777777778,32.77777777777778,23.88888888888889
2020-11-11,2240.06,0.1715,,"WENCHI, GH",,27.77777777777778,30.555555555555557,22.22222222222222
2020-11-11,2240.06,0.1715,,"AXIM, GH",0.0,27.77777777777778,31.11111111111111,23.88888888888889
2020-11-11,2240.06,0.1715,,"SEFWI BEKWAI, GH",,28.333333333333332,32.77777777777778,24.444444444444443
2020-11-11,2240.06,0.1715,,"TAKORADI, GH",0.08,30.0,31.11111111111111,25.0
2020-11-11,2240.06,0.1715,,"AKIM ODA, GH",0.31,26.666666666666668,32.22222222222222,23.333333333333332
2020-11-11,2240.06,0.1715,,"KOFORIDUA, GH",0.0,26.666666666666668,32.77777777777778,23.333333333333332
2020-11-11,2240.06,0.1715,,"SUNYANI, GH",0.0,25.555555555555557,32.22222222222222,21.666666666666668
2020-11-12,2225.24,0.1714,,"KOTOKA INTERNATIONAL, GH",,28.333333333333332,,
2020-11-12,2225.24,0.1714,,"KUMASI, GH",,27.77777777777778,,
2020-11-12,2225.24,0.1714,,"HO, GH",,27.22222222222222,34.44444444444444,
2020-11-12,2225.24,0.1714,,"WENCHI, GH",,27.22222222222222,32.77777777777778,22.22222222222222
2020-11-12,2225.24,0.1714,,"AXIM, GH",,26.11111111111111,30.555555555555557,22.77777777777778
2020-11-12,2225.24,0.1714,,"SEFWI BEKWAI, GH",,27.22222222222222,33.333333333333336,23.88888888888889
2020-11-12,2225.24,0.1714,,"TAKORADI, GH",0.0,28.88888888888889,31.11111111111111,23.333333333333332
2020-11-12,2225.24,0.1714,,"KOFORIDUA, GH",0.0,26.666666666666668,33.888888888888886,22.77777777777778
2020-11-12,2225.24,0.1714,,"SUNYANI, GH",0.0,27.77777777777778,33.333333333333336,22.77777777777778
2020-11-13,2238.41,0.1715,,"KOTOKA INTERNATIONAL, GH",,28.88888888888889,33.333333333333336,
2020-11-13,2238.41,0.1715,,"KUMASI, GH",,31.11111111111111,33.333333333333336,
2020-11-13,2238.41,0.1715,,"WENCHI, GH",,30.0,33.888888888888886,22.22222222222222
2020-11-13,2238.41,0.1715,,"AXIM, GH",,26.666666666666668,31.11111111111111,23.88888888888889
2020-11-13,2238.41,0.1715,,"SEFWI BEKWAI, GH",,28.88888888888889,34.44444444444444,23.88888888888889
2020-11-13,2238.41,0.1715,,"TAKORADI, GH",0.12,28.88888888888889,31.11111111111111,23.88888888888889
2020-11-13,2238.41,0.1715,,"KOFORIDUA, GH",,31.666666666666668,35.0,
2020-11-13,2238.41,0.1715,,"SUNYANI, GH",,28.88888888888889,34.44444444444444,23.333333333333332
2020-11-16,2284.54,0.1715,,"KOTOKA INTERNATIONAL, GH",,27.77777777777778,,
2020-11-16,2284.54,0.1715,,"KUMASI, GH",,28.88888888888889,,23.88888888888889
2020-11-16,2284.54,0.1715,,"AXIM, GH",,26.11111111111111,,
2020-11-16,2284.54,0.1715,,"SEFWI BEKWAI, GH",,29.444444444444443,,25.555555555555557
2020-11-16,2284.54,0.1715,,"TAKORADI, GH",,28.88888888888889,,25.0
2020-11-16,2284.54,0.1715,,"AKIM ODA, GH",,29.444444444444443,,24.444444444444443
2020-11-16,2284.54,0.1715,,"KOFORIDUA, GH",,28.333333333333332,,23.333333333333332
2020-11-16,2284.54,0.1715,,"SUNYANI, GH",,27.77777777777778,,22.22222222222222
2020-11-17,2361.72,0.1718,,"KOTOKA INTERNATIONAL, GH",0.51,27.22222222222222,32.22222222222222,23.88888888888889
2020-11-17,2361.72,0.1718,,"KUMASI, GH",,29.444444444444443,,22.77777777777778
2020-11-17,2361.72,0.1718,,"HO, GH",,26.666666666666668,33.333333333333336,22.77777777777778
2020-11-17,2361.72,0.1718,,"WENCHI, GH",,27.22222222222222,33.888888888888886,22.22222222222222
2020-11-17,2361.72,0.1718,,"AXIM, GH",1.57,25.555555555555557,30.555555555555557,22.77777777777778
2020-11-17,2361.72,0.1718,,"TAKORADI, GH",0.0,29.444444444444443,,23.88888888888889
2020-11-17,2361.72,0.1718,,"KOFORIDUA, GH",0.71,25.555555555555557,33.333333333333336,22.22222222222222
2020-11-17,2361.72,0.1718,,"SUNYANI, GH",0.2,26.666666666666668,33.333333333333336,22.22222222222222
2020-11-18,2419.64,0.1715,,"KOTOKA INTERNATIONAL, GH",0.0,27.77777777777778,31.666666666666668,25.0
2020-11-18,2419.64,0.1715,,"KUMASI, GH",,28.88888888888889,33.333333333333336,23.88888888888889
2020-11-18,2419.64,0.1715,,"HO, GH",,30.0,33.888888888888886,
2020-11-18,2419.64,0.1715,,"WENCHI, GH",,27.22222222222222,33.888888888888886,22.22222222222222
2020-11-18,2419.64,0.1715,,"AXIM, GH",0.04,27.22222222222222,30.555555555555557,24.444444444444443
2020-11-18,2419.64,0.1715,,"SEFWI BEKWAI, GH",0.03,27.77777777777778,33.333333333333336,23.88888888888889
2020-11-18,2419.64,0.1715,,"TAKORADI, GH",0.63,28.333333333333332,31.11111111111111,23.88888888888889
2020-11-18,2419.64,0.1715,,"AKIM ODA, GH",0.63,26.11111111111111,32.22222222222222,22.77777777777778
2020-11-18,2419.64,0.1715,,"KOFORIDUA, GH",0.0,27.77777777777778,32.22222222222222,23.333333333333332
2020-11-18,2419.64,0.1715,,"SUNYANI, GH",0.0,28.88888888888889,33.333333333333336,22.22222222222222
2020-11-19,2477.76,0.1715,,"KOTOKA INTERNATIONAL, GH",,27.77777777777778,32.22222222222222,
2020-11-19,2477.76,0.1715,,"KUMASI, GH",,29.444444444444443,33.888888888888886,22.22222222222222
2020-11-19,2477.76,0.1715,,"HO, GH",,28.333333333333332,33.888888888888886,23.333333333333332
2020-11-19,2477.76,0.1715,,"WENCHI, GH",,28.88888888888889,32.22222222222222,
2020-11-19,2477.76,0.1715,,"AXIM, GH",0.0,26.666666666666668,31.11111111111111,
2020-11-19,2477.76,0.1715,,"SEFWI BEKWAI, GH",0.0,28.333333333333332,33.333333333333336,23.333333333333332
2020-11-19,2477.76,0.1715,,"TAKORADI, GH",0.0,27.22222222222222,,
2020-11-19,2477.76,0.1715,,"AKIM ODA, GH",0.12,27.22222222222222,32.22222222222222,21.666666666666668
2020-11-19,2477.76,0.1715,,"KOFORIDUA, GH",,27.77777777777778,33.333333333333336,22.77777777777778
2020-11-19,2477.76,0.1715,,"SUNYANI, GH",,26.666666666666668,32.22222222222222,21.666666666666668
2020-11-20,2534.5,0.1716,,"KOTOKA INTERNATIONAL, GH",,27.22222222222222,,24.444444444444443
2020-11-20,2534.5,0.1716,,"KUMASI, GH",,28.333333333333332,33.333333333333336,22.22222222222222
2020-11-20,2534.5,0.1716,,"HO, GH",,26.11111111111111,33.333333333333336,22.22222222222222
2020-11-20,2534.5,0.1716,,"WENCHI, GH",,27.22222222222222,32.77777777777778,22.22222222222222
2020-11-20,2534.5,0.1716,,"SEFWI BEKWAI, GH",,27.22222222222222,33.888888888888886,22.22222222222222
2020-11-20,2534.5,0.1716,,"TAKORADI, GH",2.4,27.77777777777778,31.11111111111111,23.88888888888889
2020-11-20,2534.5,0.1716,,"AKIM ODA, GH",0.0,27.22222222222222,32.22222222222222,23.333333333333332
2020-11-20,2534.5,0.1716,,"KOFORIDUA, GH",,26.11111111111111,31.11111111111111,22.77777777777778
2020-11-20,2534.5,0.1716,,"SUNYANI, GH",,26.666666666666668,32.77777777777778,21.666666666666668
2020-11-23,2550.99,0.1715,,"KOTOKA INTERNATIONAL, GH",,27.77777777777778,32.22222222222222,
2020-11-23,2550.99,0.1715,,"KUMASI, GH",0.12,29.444444444444443,33.333333333333336,23.88888888888889
2020-11-23,2550.99,0.1715,,"HO, GH",,28.333333333333332,33.888888888888886,22.77777777777778
2020-11-23,2550.99,0.1715,,"WENCHI, GH",,26.666666666666668,32.77777777777778,22.22222222222222
2020-11-23,2550.99,0.1715,,"AXIM, GH",0.03,28.333333333333332,31.11111111111111,25.555555555555557
2020-11-23,2550.99,0.1715,,"SEFWI BEKWAI, GH",,26.666666666666668,32.77777777777778,22.22222222222222
2020-11-23,2550.99,0.1715,,"TAKORADI, GH",,30.0,31.11111111111111,25.0
2020-11-23,2550.99,0.1715,,"AKIM ODA, GH",,26.11111111111111,32.77777777777778,23.333333333333332
2020-11-23,2550.99,0.1715,,"KOFORIDUA, GH",,26.11111111111111,32.77777777777778,21.11111111111111
2020-11-23,2550.99,0.1715,,"SUNYANI, GH",,26.11111111111111,32.77777777777778,22.22222222222222
2020-11-24,2568.24,0.1715,,"KOTOKA INTERNATIONAL, GH",,28.333333333333332,32.22222222222222,
2020-11-24,2568.24,0.1715,,"KUMASI, GH",0.0,28.88888888888889,34.44444444444444,24.444444444444443
2020-11-24,2568.24,0.1715,,"HO, GH",,28.88888888888889,35.0,23.333333333333332
2020-11-24,2568.24,0.1715,,"WENCHI, GH",,28.333333333333332,32.22222222222222,22.77777777777778
2020-11-24,2568.24,0.1715,,"AXIM, GH",0.0,27.22222222222222,30.555555555555557,
2020-11-24,2568.24,0.1715,,"SEFWI BEKWAI, GH",,28.88888888888889,33.333333333333336,25.0
2020-11-24,2568.24,0.1715,,"TAKORADI, GH",,28.88888888888889,31.11111111111111,24.444444444444443
2020-11-24,2568.24,0.1715,,"AKIM ODA, GH",,28.333333333333332,,23.88888888888889
2020-11-24,2568.24,0.1715,,"KOFORIDUA, GH",,28.333333333333332,33.333333333333336,24.444444444444443
2020-11-24,2568.24,0.1715,,"SUNYANI, GH",,27.22222222222222,32.22222222222222,22.22222222222222
2020-11-25,2521.32,0.1709,,"KOTOKA INTERNATIONAL, GH",,27.77777777777778,31.666666666666668,
2020-11-25,2521.32,0.1709,,"KUMASI, GH",,27.22222222222222,33.888888888888886,23.88888888888889
2020-11-25,2521.32,0.1709,,"HO, GH",,28.333333333333332,32.22222222222222,24.444444444444443
2020-11-25,2521.32,0.1709,,"WENCHI, GH",,27.22222222222222,34.44444444444444,22.77777777777778
2020-11-25,2521.32,0.1709,,"AXIM, GH",0.87,27.22222222222222,30.555555555555557,23.88888888888889
2020-11-25,2521.32,0.1709,,"SEFWI BEKWAI, GH",0.04,26.666666666666668,32.77777777777778,23.88888888888889
2020-11-25,2521.32,0.1709,,"TAKORADI, GH",,27.77777777777778,,25.555555555555557
2020-11-25,2521.32,0.1709,,"AKIM ODA, GH",0.28,26.666666666666668,32.77777777777778,22.77777777777778
2020-11-25,2521.32,0.1709,,"KOFORIDUA, GH",,27.22222222222222,33.333333333333336,24.444444444444443
2020-11-25,2521.32,0.1709,,"SUNYANI, GH",,27.22222222222222,33.333333333333336,22.22222222222222
2020-11-26,2546.5,0.1708,,"KOTOKA INTERNATIONAL, GH",,27.22222222222222,31.666666666666668,
2020-11-26,2546.5,0.1708,,"KUMASI, GH",,26.11111111111111,,22.77777777777778
2020-11-26,2546.5,0.1708,,"HO, GH",,27.22222222222222,,23.88888888888889
2020-11-26,2546.5,0.1708,,"WENCHI, GH",,27.77777777777778,,22.77777777777778
2020-11-26,2546.5,0.1708,,"AXIM, GH",2.52,26.11111111111111,29.444444444444443,23.333333333333332
2020-11-26,2546.5,0.1708,,"SEFWI BEKWAI, GH",2.01,28.333333333333332,32.77777777777778,23.333333333333332
2020-11-26,2546.5,0.1708,,"TAKORADI, GH",,27.22222222222222,,
2020-11-26,2546.5,0.1708,,"AKIM ODA, GH",0.2,26.11111111111111,,22.22222222222222
2020-11-26,2546.5,0.1708,,"KOFORIDUA, GH",,25.555555555555557,32.22222222222222,22.77777777777778
2020-11-26,2546.5,0.1708,,"SUNYANI, GH",,27.77777777777778,33.888888888888886,22.22222222222222
2020-11-27,2554.35,0.1711,,"KOTOKA INTERNATIONAL, GH",0.0,27.77777777777778,32.77777777777778,24.444444444444443
2020-11-27,2554.35,0.1711,,"KUMASI, GH",1.18,26.666666666666668,31.666666666666668,
2020-11-27,2554.35,0.1711,,"HO, GH",,27.22222222222222,32.77777777777778,22.77777777777778
2020-11-27,2554.35,0.1711,,"WENCHI, GH",,27.22222222222222,31.666666666666668,23.333333333333332
2020-11-27,2554.35,0.1711,,"AXIM, GH",2.09,26.666666666666668,31.666666666666668,23.333333333333332
2020-11-27,2554.35,0.1711,,"SEFWI BEKWAI, GH",0.08,28.333333333333332,32.22222222222222,23.88888888888889
2020-11-27,2554.35,0.1711,,"TAKORADI, GH",0.0,28.88888888888889,31.11111111111111,21.666666666666668
2020-11-27,2554.35,0.1711,,"AKIM ODA, GH",1.61,26.11111111111111,32.22222222222222,22.77777777777778
2020-11-27,2554.35,0.1711,,"KOFORIDUA, GH",,26.11111111111111,32.22222222222222,22.22222222222222
2020-11-27,2554.35,0.1711,,"SUNYANI, GH",,27.22222222222222,31.666666666666668,22.77777777777778
2020-11-30,2546.33,0.1704,,"KOTOKA INTERNATIONAL, GH",,28.333333333333332,32.22222222222222,
2020-11-30,2546.33,0.1704,,"KUMASI, GH",0.0,27.77777777777778,,22.22222222222222
2020-11-30,2546.33,0.1704,,"WENCHI, GH",,23.88888888888889,31.666666666666668,
2020-11-30,2546.33,0.1704,,"AXIM, GH",,27.22222222222222,31.11111111111111,23.88888888888889
2020-11-30,2546.33,0.1704,,"SEFWI BEKWAI, GH",,27.77777777777778,33.888888888888886,25.0
2020-11-30,2546.33,0.1704,,"TAKORADI, GH",0.0,28.333333333333332,31.11111111111111,23.88888888888889
2020-11-30,2546.33,0.1704,,"KOFORIDUA, GH",0.01,26.666666666666668,33.888888888888886,22.77777777777778
2020-11-30,2546.33,0.1704,,"SUNYANI, GH",,25.555555555555557,32.22222222222222,21.11111111111111
2020-12-01,2519.16,0.1708,,"KOTOKA INTERNATIONAL, GH",,28.88888888888889,32.22222222222222,26.11111111111111
2020-12-01,2519.16,0.1708,,"KUMASI, GH",,27.77777777777778,33.333333333333336,24.444444444444443
2020-12-01,2519.16,0.1708,,"HO, GH",,28.333333333333332,34.44444444444444,23.88888888888889
2020-12-01,2519.16,0.1708,,"WENCHI, GH",,28.333333333333332,33.333333333333336,23.333333333333332
2020-12-01,2519.16,0.1708,,"AXIM, GH",,28.333333333333332,31.666666666666668,24.444444444444443
2020-12-01,2519.16,0.1708,,"SEFWI BEKWAI, GH",,27.77777777777778,33.888888888888886,
2020-12-01,2519.16,0.1708,,"TAKORADI, GH",,29.444444444444443,31.666666666666668,25.0
2020-12-01,2519.16,0.1708,,"KOFORIDUA, GH",0.0,28.333333333333332,33.333333333333336,23.88888888888889
2020-12-01,2519.16,0.1708,,"SUNYANI, GH",,27.77777777777778,33.333333333333336,22.77777777777778
2020-12-02,2475.45,0.1707,,"KOTOKA INTERNATIONAL, GH",,28.88888888888889,32.22222222222222,25.0
2020-12-02,2475.45,0.1707,,"KUMASI, GH",,28.88888888888889,35.0,
2020-12-02,2475.45,0.1707,,"HO, GH",,28.88888888888889,34.44444444444444,24.444444444444443
2020-12-02,2475.45,0.1707,,"WENCHI, GH",,28.333333333333332,32.77777777777778,23.88888888888889
2020-12-02,2475.45,0.1707,,"AXIM, GH",,28.88888888888889,31.11111111111111,27.22222222222222
2020-12-02,2475.45,0.1707,,"SEFWI BEKWAI, GH",,29.444444444444443,33.888888888888886,25.0
2020-12-02,2475.45,0.1707,,"TAKORADI, GH",,28.88888888888889,31.666666666666668,
2020-12-02,2475.45,0.1707,,"KOFORIDUA, GH",,28.333333333333332,33.333333333333336,22.77777777777778
2020-12-02,2475.45,0.1707,,"SUNYANI, GH",,27.77777777777778,32.77777777777778,23.333333333333332
2020-12-03,2481.97,0.1707,,"KOTOKA INTERNATIONAL, GH",,28.333333333333332,32.77777777777778,25.555555555555557
2020-12-03,2481.97,0.1707,,"KUMASI, GH",,30.0,,
2020-12-03,2481.97,0.1707,,"WENCHI, GH",,29.444444444444443,33.333333333333336,23.333333333333332
2020-12-03,2481.97,0.1707,,"AXIM, GH",,28.333333333333332,31.666666666666668,27.22222222222222
2020-12-03,2481.97,0.1707,,"SEFWI BEKWAI, GH",,28.88888888888889,35.0,
2020-12-03,2481.97,0.1707,,"TAKORADI, GH",,28.88888888888889,31.11111111111111,25.0
2020-12-03,2481.97,0.1707,,"KOFORIDUA, GH",,28.333333333333332,33.888888888888886,22.22222222222222
2020-12-03,2481.97,0.1707,,"SUNYANI, GH",,27.77777777777778,32.77777777777778,23.333333333333332
2020-12-04,2479.59,0.1707,,"KOTOKA INTERNATIONAL, GH",,28.88888888888889,33.333333333333336,
2020-12-04,2479.59,0.1707,,"KUMASI, GH",,30.0,34.44444444444444,25.0
2020-12-04,2479.59,0.1707,,"HO, GH",,32.22222222222222,36.111111111111114,23.333333333333332
2020-12-04,2479.59,0.1707,,"WENCHI, GH",,27.77777777777778,32.77777777777778,22.22222222222222
2020-12-04,2479.59,0.1707,,"AXIM, GH",,28.88888888888889,31.666666666666668,27.22222222222222
2020-12-04,2479.59,0.1707,,"SEFWI BEKWAI, GH",,29.444444444444443,34.44444444444444,25.555555555555557
2020-12-04,2479.59,0.1707,,"TAKORADI, GH",,29.444444444444443,31.666666666666668,24.444444444444443
2020-12-04,2479.59,0.1707,,"KOFORIDUA, GH",,28.333333333333332,34.44444444444444,23.333333333333332
2020-12-04,2479.59,0.1707,,"SUNYANI, GH",,27.22222222222222,32.77777777777778,22.77777777777778
2020-12-07,2459.81,0.1712,,"KOTOKA INTERNATIONAL, GH",,28.88888888888889,32.22222222222222,25.555555555555557
2020-12-07,2459.81,0.1712,,"KUMASI, GH",,27.77777777777778,33.888888888888886,
2020-12-07,2459.81,0.1712,,"HO, GH",,27.77777777777778,,24.444444444444443
2020-12-07,2459.81,0.1712,,"WENCHI, GH",,27.77777777777778,33.888888888888886,
2020-12-07,2459.81,0.1712,,"AXIM, GH",,28.88888888888889,,26.11111111111111
2020-12-07,2459.81,0.1712,,"SEFWI BEKWAI, GH",,28.333333333333332,35.0,
2020-12-07,2459.81,0.1712,,"TAKORADI, GH",,27.77777777777778,31.11111111111111,24.444444444444443
2020-12-07,2459.81,0.1712,,"KOFORIDUA, GH",,27.22222222222222,33.333333333333336,
2020-12-07,2459.81,0.1712,,"SUNYANI, GH",0.24,26.11111111111111,31.666666666666668,22.22222222222222
2020-12-08,2419.28,0.1714,,"KOTOKA INTERNATIONAL, GH",,27.77777777777778,31.666666666666668,25.0
2020-12-08,2419.28,0.1714,,"KUMASI, GH",,26.11111111111111,30.555555555555557,
2020-12-08,2419.28,0.1714,,"HO, GH",,27.77777777777778,,23.333333333333332
2020-12-08,2419.28,0.1714,,"WENCHI, GH",,27.22222222222222,32.22222222222222,21.666666666666668
2020-12-08,2419.28,0.1714,,"SEFWI BEKWAI, GH",0.39,26.666666666666668,32.22222222222222,22.77777777777778
2020-12-08,2419.28,0.1714,,"TAKORADI, GH",0.12,26.666666666666668,30.555555555555557,22.77777777777778
2020-12-08,2419.28,0.1714,,"KOFORIDUA, GH",,26.666666666666668,32.22222222222222,21.666666666666668
2020-12-08,2419.28,0.1714,,"SUNYANI, GH",0.0,25.555555555555557,31.11111111111111,22.77777777777778
2020-12-09,2391.55,0.1707,,"KOTOKA INTERNATIONAL, GH",,28.333333333333332,,25.0
2020-12-09,2391.55,0.1707,,"KUMASI, GH",0.28,25.555555555555557,,21.11111111111111
2020-12-09,2391.55,0.1707,,"HO, GH",,30.555555555555557,,
2020-12-09,2391.55,0.1707,,"AXIM, GH",,28.333333333333332,,24.444444444444443
2020-12-09,2391.55,0.1707,,"SEFWI BEKWAI, GH",0.0,26.666666666666668,,22.22222222222222
2020-12-09,2391.55,0.1707,,"TAKORADI, GH",0.0,28.333333333333332,,25.0
2020-12-09,2391.55,0.1707,,"KOFORIDUA, GH",,27.22222222222222,,22.77777777777778
2020-12-09,2391.55,0.1707,,"SUNYANI, GH",0.39,26.11111111111111,,20.555555555555557
2020-12-10,2392.46,0.1707,,"KOTOKA INTERNATIONAL, GH",,28.333333333333332,32.22222222222222,25.0
2020-12-10,2392.46,0.1707,,"KUMASI, GH",0.0,28.333333333333332,33.333333333333336,23.333333333333332
2020-12-10,2392.46,0.1707,,"HO, GH",,28.333333333333332,35.0,
2020-12-10,2392.46,0.1707,,"AXIM, GH",,27.22222222222222,30.555555555555557,25.0
2020-12-10,2392.46,0.1707,,"SEFWI BEKWAI, GH",,27.22222222222222,33.888888888888886,22.77777777777778
